GPSWeek,GPSTime,imu_lon,imu_lat,headingAngle,x,y,v,cmd_steering,cmd_v,imu_gps_state,imu_altitude,imu_satellite_num,imu_warning
2169.0,182314.74,116.35014555,40.00286974,85.28,444530.7325523016,4428277.949749487,0.606,0,0,42.0,39.93,17.0,2.0
2169.0,182315.25,116.35014907,40.00286996,84.87,444531.03318730404,4428277.971976906,0.608,0,0,52.0,39.94,17.0,2.0
2169.0,182315.76,116.35015259,40.00287021,84.46,444531.3338465802,4428277.9975340795,0.598,0,0,42.0,39.94,16.0,2.0
2169.0,182316.27,116.3501561,40.00287047,86.58,444531.63366037846,4428278.024207405,0.583,0,0,42.0,39.95,17.0,2.0
2169.0,182316.77,116.35015951,40.00287057,89.54,444531.92480898026,4428278.033184333,0.582,0,0,42.0,39.95,15.0,2.0
2169.0,182317.28,116.35016324,40.00287056,92.5,444532.24318283517,4428278.029753052,0.649,0,0,42.0,39.96,17.0,2.0
2169.0,182317.79,116.35016717,40.00287044,92.7,444532.5785390907,4428278.013988249,0.67,0,0,42.0,39.96,16.0,2.0
2169.0,182318.3,116.35017127,40.00287032,92.62,444532.9284060538,4428277.998117661,0.668,0,0,42.0,39.97,16.0,2.0
2169.0,182318.8,116.35017525,40.00287026,90.33,444533.2680787203,4428277.98898126,0.653,0,0,42.0,39.97,16.0,2.0
2169.0,182319.31,116.3501793,40.00287031,88.07,444533.61381539813,4428277.992010382,0.663,0,0,42.0,39.98,17.0,2.0
2169.0,182319.82,116.35018343,40.00287043,86.88,444533.9664372893,4428278.002759139,0.677,0,0,42.0,39.98,17.0,2.0
2169.0,182320.33,116.35018764,40.00287059,86.76,444534.3259201159,4428278.017897788,0.689,0,0,42.0,39.99,18.0,2.0
2169.0,182320.83,116.35019181,40.00287078,86.57,444534.6820129334,4428278.036391093,0.74,0,0,42.0,40.0,15.0,2.0
2169.0,182321.34,116.35019672,40.00287097,86.35,444535.1012699943,4428278.054423898,0.807,0,0,42.0,40.01,17.0,2.0
2169.0,182321.85,116.35020173,40.00287119,86.13,444535.5290870377,4428278.075724245,0.82,0,0,42.0,40.02,16.0,2.0
2169.0,182322.35,116.35020659,40.00287141,86.58,444535.9441005174,4428278.097117959,0.816,0,0,42.0,40.03,17.0,2.0
2169.0,182322.86,116.35021144,40.00287156,87.74,444536.3582037782,4428278.110748512,0.814,0,0,42.0,40.04,16.0,2.0
2169.0,182323.37,116.35021627,40.0028717,87.56,444536.7705918045,4428278.123281619,0.821,0,0,42.0,40.05,17.0,2.0
2169.0,182323.88,116.35022104,40.00287186,87.19,444537.1778745857,4428278.138071916,0.817,0,0,42.0,40.06,15.0,2.0
2169.0,182324.38,116.35022574,40.00287204,86.95,444537.57919855317,4428278.155125625,0.813,0,0,42.0,40.06,18.0,2.0
2169.0,182324.89,116.35023053,40.00287225,86.39,444537.98822893173,4428278.175453097,0.817,0,0,42.0,40.07,16.0,2.0
2169.0,182325.4,116.35023536,40.00287248,85.77,444538.4006897726,4428278.197975528,0.816,0,0,42.0,40.08,17.0,2.0
2169.0,182325.91,116.35024014,40.00287275,85.18,444538.8089151249,4428278.224968758,0.813,0,0,42.0,40.09,17.0,2.0
2169.0,182326.41,116.35024484,40.00287306,84.61,444539.21034427214,4428278.256451451,0.825,0,0,42.0,40.1,19.0,2.0
2169.0,182326.92,116.35025049,40.00287329,84.06,444539.69279791694,4428278.278463693,0.841,0,0,42.0,39.98,18.0,2.0
2169.0,182327.43,116.3502555,40.00287367,83.42,444540.1207443922,4428278.317522941,0.848,0,0,42.0,39.95,20.0,2.0
2169.0,182327.94,116.35026043,40.00287422,82.83,444540.5419998495,4428278.375500553,0.843,0,0,42.0,39.92,18.0,2.0
2169.0,182328.45,116.35026526,40.00287471,82.24,444540.95467104425,4428278.42688092,0.836,0,0,42.0,39.91,17.0,2.0
2169.0,182328.95,116.3502699,40.00287517,81.67,444541.35110011115,4428278.475049792,0.829,0,0,42.0,39.9,16.0,2.0
2169.0,182329.46,116.35027463,40.00287566,81.18,444541.7552355861,4428278.526492428,0.829,0,0,42.0,39.9,15.0,2.0
2169.0,182329.97,116.35027934,40.00287616,82.74,444542.15767200326,4428278.579057447,0.801,0,0,42.0,39.89,15.0,2.0
2169.0,182330.48,116.35028403,40.00287656,84.08,444542.5583203637,4428278.620535775,0.812,0,0,42.0,39.89,15.0,2.0
2169.0,182330.98,116.35028865,40.00287686,85.35,444542.9529128128,4428278.650958531,0.805,0,0,42.0,39.88,13.0,2.0
2169.0,182331.49,116.3502934,40.00287709,86.72,444543.35854504345,4428278.673531009,0.809,0,0,42.0,39.87,17.0,2.0
2169.0,182332.0,116.35029825,40.00287724,88.09,444543.7726482526,4428278.687161964,0.813,0,0,42.0,39.87,17.0,2.0
2169.0,182332.5,116.35030292,40.00287729,89.38,444544.17130627896,4428278.68980579,0.802,0,0,42.0,39.87,19.0,2.0
2169.0,182333.01,116.35030773,40.00287725,90.78,444544.5818414777,4428278.682373288,0.841,0,0,42.0,39.87,17.0,2.0
2169.0,182333.52,116.35031268,40.00287718,91.47,444545.0043023965,4428278.671523956,0.857,0,0,42.0,39.88,17.0,2.0
2169.0,182334.03,116.35031772,40.0028771,91.51,444545.4344373652,4428278.659508731,0.852,0,0,42.0,39.87,16.0,2.0
2169.0,182334.53,116.35032263,40.00287706,91.57,444545.8535082714,4428278.652014079,0.852,0,0,42.0,39.87,18.0,2.0
2169.0,182335.04,116.35032772,40.00287702,91.56,444546.28794345766,4428278.644407456,0.856,0,0,42.0,39.86,16.0,2.0
2169.0,182335.55,116.35033279,40.00287697,91.33,444546.7206634088,4428278.635703385,0.857,0,0,42.0,39.86,17.0,2.0
2169.0,182336.06,116.35033791,40.00287688,91.2,444547.15761885536,4428278.622528568,0.837,0,0,42.0,39.87,15.0,2.0
2169.0,182336.56,116.35034274,40.00287683,91.06,444547.56985311036,4428278.613973868,0.858,0,0,42.0,39.86,18.0,2.0
2169.0,182337.07,116.35034786,40.00287678,90.89,444548.00684091746,4428278.605238764,0.868,0,0,42.0,39.86,16.0,2.0
2169.0,182337.58,116.35035296,40.00287671,90.8,444548.44210540625,4428278.594296294,0.854,0,0,42.0,39.86,17.0,2.0
2169.0,182338.09,116.35035818,40.00287668,90.63,444548.8876451049,4428278.587718851,0.874,0,0,42.0,39.86,15.0,2.0
2169.0,182338.6,116.35036329,40.00287661,90.23,444549.3237631633,4428278.5767702125,0.838,0,0,42.0,39.86,15.0,2.0
2169.0,182339.1,116.35036821,40.00287661,90.01,444549.74372000864,4428278.573709214,0.839,0,0,42.0,39.85,14.0,2.0
2169.0,182339.6,116.35037303,40.0028767,89.86,444550.15521395294,4428278.58069969,0.847,0,0,42.0,39.85,15.0,2.0
2169.0,182340.11,116.35037808,40.00287678,89.83,444550.5863319355,4428278.586437182,0.844,0,0,42.0,39.84,14.0,2.0
2169.0,182340.62,116.35038308,40.00287684,89.87,444551.0131658856,4428278.589985972,0.852,0,0,42.0,39.85,16.0,2.0
2169.0,182341.12,116.35038788,40.00287687,89.55,444551.4229041475,4428278.590329468,0.82,0,0,42.0,39.85,15.0,2.0
2169.0,182341.63,116.3503928,40.00287685,89.05,444551.8428448094,4428278.585048754,0.835,0,0,42.0,39.84,15.0,2.0
2169.0,182342.14,116.35039782,40.00287687,88.96,444552.2713535401,4428278.584145513,0.83,0,0,42.0,39.84,15.0,2.0
2169.0,182342.65,116.35040276,40.00287697,88.97,444552.69309841946,4428278.592171388,0.855,0,0,42.0,39.84,15.0,2.0
2169.0,182343.15,116.35040773,40.00287702,88.64,444553.1173635634,4428278.5946290465,0.837,0,0,42.0,39.84,14.0,2.0
2169.0,182343.66,116.35041273,40.0028771,88.2,444553.544213686,4428278.600397809,0.828,0,0,42.0,39.84,14.0,2.0
2169.0,182344.17,116.35041776,40.00287725,87.97,444553.9736811462,4428278.6139173405,0.864,0,0,42.0,39.83,14.0,2.0
2169.0,182344.68,116.35042296,40.00287744,87.98,444554.4176916642,4428278.631770803,0.877,0,0,42.0,39.83,15.0,2.0
2169.0,182345.18,116.35042807,40.00287762,87.82,444554.8540119551,4428278.648570362,0.847,0,0,42.0,39.82,14.0,2.0
2169.0,182345.69,116.35043322,40.00287772,87.51,444555.2936818117,4428278.656465741,0.896,0,0,42.0,39.81,14.0,2.0
2169.0,182346.2,116.35043847,40.00287791,87.3,444555.7419601767,4428278.674288172,0.857,0,0,42.0,39.8,14.0,2.0
2169.0,182346.71,116.35044352,40.00287808,86.97,444556.1731509454,4428278.690015217,0.843,0,0,42.0,39.79,14.0,2.0
2169.0,182347.21,116.35044863,40.00287817,86.7,444556.6093984266,4428278.696825641,0.837,0,0,42.0,39.78,14.0,2.0
2169.0,182347.72,116.35045357,40.00287835,86.47,444557.03120800207,4428278.7137310775,0.849,0,0,42.0,39.77,11.0,2.0
2169.0,182348.23,116.35045856,40.00287862,86.38,444557.45735822874,4428278.740594673,0.842,0,0,42.0,39.77,14.0,2.0
2169.0,182348.74,116.35046354,40.00287889,86.23,444557.88265488175,4428278.76746451,0.848,0,0,42.0,39.78,14.0,2.0
2169.0,182349.25,116.35046852,40.00287915,86.02,444558.3079434424,4428278.793224458,0.847,0,0,42.0,39.78,13.0,2.0
2169.0,182349.76,116.35047342,40.00287949,85.84,444558.72646814224,4428278.827913514,0.844,0,0,42.0,39.78,12.0,2.0
2169.0,182350.26,116.35047821,40.00287974,85.71,444559.13553076243,4428278.852681784,0.838,0,0,42.0,39.77,14.0,2.0
2169.0,182350.77,116.35048314,40.00287996,87.12,444559.5565191029,4428278.874033242,0.835,0,0,42.0,39.76,14.0,2.0
2169.0,182351.28,116.35048818,40.00288001,89.42,444559.9867592166,4428278.876447741,0.847,0,0,42.0,39.76,15.0,2.0
2169.0,182351.79,116.35049316,40.00287986,91.69,444560.41171613726,4428278.856701279,0.838,0,0,42.0,39.75,14.0,2.0
2169.0,182352.3,116.35049811,40.00287951,93.94,444560.8339505818,4428278.814775196,0.843,0,0,42.0,39.75,16.0,2.0
2169.0,182352.8,116.350503,40.00287905,96.22,444561.2509746308,4428278.760677389,0.838,0,0,42.0,39.74,14.0,2.0
2169.0,182353.31,116.3505079,40.00287848,96.85,444561.6687632875,4428278.694364319,0.838,0,0,42.0,39.74,14.0,2.0
2169.0,182353.82,116.35051281,40.002878,95.48,444562.08747831703,4428278.638034289,0.839,0,0,42.0,39.74,13.0,2.0
2169.0,182354.33,116.35051772,40.00287763,92.7,444562.5062823193,4428278.593913349,0.824,0,0,42.0,39.73,15.0,2.0
2169.0,182354.84,116.35052254,40.0028775,88.01,444562.91759830376,4428278.576486379,0.823,0,0,42.0,39.73,13.0,2.0
2169.0,182355.34,116.35052729,40.00287769,84.77,444563.32319810835,4428278.594620261,0.818,0,0,42.0,39.73,16.0,2.0
2169.0,182355.85,116.35053217,40.00287804,82.31,444563.7400237363,4428278.630431951,0.824,0,0,42.0,39.73,16.0,2.0
2169.0,182356.36,116.35053707,40.00287857,81.4,444564.15870208654,4428278.686209696,0.837,0,0,42.0,39.73,16.0,2.0
2169.0,182356.87,116.35054203,40.00287909,80.58,444564.5824937644,4428278.740840231,0.834,0,0,42.0,39.73,15.0,2.0
2169.0,182357.37,116.35054681,40.0028796,82.95,444564.9909130734,4428278.794472832,0.802,0,0,42.0,39.72,16.0,2.0
2169.0,182357.88,116.35055169,40.00287989,86.07,444565.4076901571,4428278.82362512,0.808,0,0,42.0,39.72,16.0,2.0
2169.0,182358.39,116.35055663,40.00288003,89.21,444565.82946734695,4428278.836091383,0.821,0,0,42.0,39.71,16.0,2.0
2169.0,182358.9,116.35056157,40.00287991,92.29,444566.25103425846,4428278.819699871,0.82,0,0,42.0,39.71,15.0,2.0
2169.0,182359.41,116.35056654,40.00287966,93.86,444566.6750567471,4428278.788860829,0.822,0,0,42.0,39.7,15.0,2.0
2169.0,182359.92,116.35057154,40.00287941,91.73,444567.1016399497,4428278.758003149,0.832,0,0,42.0,39.69,14.0,2.0
2169.0,182360.42,116.35057703,40.00287971,88.59,444567.5704929285,4428278.787886076,0.825,0,0,42.0,39.69,14.0,2.0
2169.0,182360.93,116.35058213,40.00288025,85.48,444568.0062507406,4428278.844649559,0.833,0,0,42.0,39.68,13.0,2.0
2169.0,182361.44,116.35058707,40.00288084,82.75,444568.42839184834,4428278.907062154,0.845,0,0,42.0,39.68,15.0,2.0
2169.0,182361.94,116.35059193,40.00288148,82.16,444568.84374481783,4428278.975074102,0.852,0,0,42.0,39.68,14.0,2.0
2169.0,182362.45,116.35059695,40.0028821,82.03,444569.27273873874,4428279.040766736,0.846,0,0,42.0,39.68,16.0,2.0
2169.0,182362.96,116.35060201,40.00288259,83.86,444569.7050418012,4428279.092005616,0.854,0,0,42.0,39.67,16.0,2.0
2169.0,182363.47,116.35060709,40.002883,85.77,444570.13898730424,4428279.134352761,0.844,0,0,42.0,39.67,15.0,2.0
2169.0,182363.97,116.35061197,40.00288327,87.6,444570.5557481707,4428279.161285498,0.837,0,0,42.0,39.66,15.0,2.0
2169.0,182364.48,116.35061693,40.00288337,89.46,444570.9792001215,4428279.169299949,0.835,0,0,42.0,39.66,16.0,2.0
2169.0,182364.99,116.35062192,40.00288337,91.38,444571.4051319159,4428279.166196612,0.831,0,0,42.0,39.66,15.0,2.0
2169.0,182365.5,116.35062699,40.00288324,91.11,444571.837787149,4428279.148614648,0.865,0,0,42.0,39.66,16.0,2.0
2169.0,182366.01,116.35063256,40.00288322,89.03,444572.3132098729,4428279.142930827,0.896,0,0,42.0,39.68,15.0,2.0
2169.0,182366.51,116.3506379,40.0028833,87.0,444572.7690813358,4428279.148489224,0.917,0,0,42.0,39.7,15.0,2.0
2169.0,182367.02,116.35064325,40.00288354,83.77,444573.22593575466,4428279.171800073,0.9,0,0,42.0,39.7,14.0,2.0
2169.0,182367.53,116.35064847,40.00288399,79.65,444573.67186356406,4428279.218500014,0.888,0,0,42.0,39.71,16.0,2.0
2169.0,182368.04,116.35065361,40.00288474,75.79,444574.11120539776,4428279.2985471925,0.892,0,0,42.0,39.71,15.0,2.0
2169.0,182368.54,116.35065868,40.00288566,77.67,444574.5447096915,4428279.397506487,0.873,0,0,42.0,39.71,15.0,2.0
2169.0,182369.05,116.35066378,40.0028864,80.88,444574.98062913545,4428279.476468673,0.859,0,0,42.0,39.71,13.0,2.0
2169.0,182369.56,116.35066891,40.00288693,84.04,444575.4189394699,4428279.532104008,0.869,0,0,42.0,39.71,13.0,2.0
2169.0,182370.07,116.35067413,40.00288731,85.97,444575.8648106415,4428279.571034672,0.879,0,0,42.0,39.7,13.0,2.0
2169.0,182370.58,116.35067938,40.00288758,86.7,444576.3131535718,4428279.597737637,0.873,0,0,42.0,39.7,15.0,2.0
2169.0,182371.09,116.35068466,40.00288786,87.42,444576.7640652974,4428279.625531891,0.878,0,0,42.0,39.7,15.0,2.0
2169.0,182371.6,116.35068994,40.00288806,88.13,444577.21491233143,4428279.644446849,0.887,0,0,42.0,39.69,15.0,2.0
2169.0,182372.1,116.35069516,40.00288819,88.56,444577.66058133804,4428279.655629735,0.885,0,0,42.0,39.69,15.0,2.0
2169.0,182372.61,116.35070057,40.00288833,87.88,444578.12247627147,4428279.6678044135,0.895,0,0,42.0,39.69,15.0,2.0
2169.0,182373.12,116.35070601,40.00288848,87.17,444578.5869399993,4428279.681070385,0.894,0,0,42.0,39.69,14.0,2.0
2169.0,182373.63,116.35071139,40.00288871,86.48,444579.04634698713,4428279.703253011,0.908,0,0,42.0,39.69,15.0,2.0
2169.0,182374.13,116.35071665,40.002889,85.78,444579.49555963883,4428279.732169778,0.89,0,0,42.0,39.69,13.0,2.0
2169.0,182374.64,116.35072212,40.00288937,85.07,444579.96276195394,4428279.769835311,0.924,0,0,42.0,39.68,13.0,2.0
2169.0,182375.15,116.3507275,40.00288974,84.3,444580.4222821279,4428279.807556838,0.895,0,0,42.0,39.67,13.0,2.0
2169.0,182375.66,116.35073278,40.00289012,83.53,444580.873274676,4428279.846450486,0.905,0,0,42.0,39.67,14.0,2.0
2169.0,182376.16,116.350738,40.00289064,83.44,444581.31925899076,4428279.900920283,0.907,0,0,42.0,39.67,14.0,2.0
2169.0,182376.67,116.3507432,40.00289111,85.32,444581.76349572965,4428279.949852966,0.884,0,0,42.0,39.67,14.0,2.0
2169.0,182377.18,116.3507484,40.00289143,87.23,444582.20761118614,4428279.982136943,0.877,0,0,42.0,39.66,14.0,2.0
2169.0,182377.68,116.35075357,40.00289155,89.1,444582.6490042201,4428279.992241298,0.878,0,0,42.0,39.66,15.0,2.0
2169.0,182378.19,116.35075887,40.00289158,91.05,444583.1014209074,4428279.992275609,0.879,0,0,42.0,39.66,14.0,2.0
2169.0,182378.7,116.35076416,40.00289142,92.96,444583.55283040623,4428279.9712277725,0.894,0,0,42.0,39.66,15.0,2.0
2169.0,182379.21,116.35076946,40.0028912,92.75,444584.0050449674,4428279.943514254,0.889,0,0,42.0,39.66,15.0,2.0
2169.0,182379.71,116.35077466,40.00289107,91.35,444584.4487965916,4428279.925852177,0.895,0,0,42.0,39.66,15.0,2.0
2169.0,182380.22,116.35077989,40.00289101,89.98,444584.8951655219,4428279.91594088,0.887,0,0,42.0,39.66,16.0,2.0
2169.0,182380.73,116.35078516,40.00289101,88.58,444585.34499724436,4428279.912664231,0.889,0,0,42.0,39.67,14.0,2.0
2169.0,182381.23,116.35079037,40.00289113,87.21,444585.78980455786,4428279.922743897,0.901,0,0,42.0,39.67,15.0,2.0
2169.0,182381.74,116.35079564,40.00289129,85.84,444586.2397656337,4428279.937225943,0.896,0,0,42.0,39.67,15.0,2.0
2169.0,182382.25,116.35080085,40.00289158,84.49,444586.68471038365,4428279.966174222,0.889,0,0,42.0,39.67,15.0,2.0
2169.0,182382.76,116.35080612,40.00289189,85.29,444587.134792722,4428279.9973050505,0.871,0,0,42.0,39.68,15.0,2.0
2169.0,182383.27,116.3508114,40.00289219,86.27,444587.58572054195,4428280.027319776,0.874,0,0,42.0,39.68,15.0,2.0
2169.0,182383.77,116.35081656,40.00289242,87.21,444588.02634891873,4428280.049639725,0.881,0,0,42.0,39.67,15.0,2.0
2169.0,182384.28,116.35082184,40.00289262,88.17,444588.4771958879,4428280.068555348,0.886,0,0,42.0,39.67,15.0,2.0
2169.0,182384.79,116.35082712,40.00289273,89.16,444588.9279700983,4428280.077481763,0.867,0,0,42.0,39.67,14.0,2.0
2169.0,182385.29,116.35083238,40.00289279,89.15,444589.3769967415,4428280.080871059,0.878,0,0,42.0,39.66,16.0,2.0
2169.0,182385.8,116.35083771,40.00289287,88.94,444589.83201454754,4428280.086436695,0.895,0,0,42.0,39.66,15.0,2.0
2169.0,182386.31,116.35084298,40.00289298,88.76,444590.28193518147,4428280.095369405,0.891,0,0,42.0,39.66,15.0,2.0
2169.0,182386.82,116.35084832,40.00289304,88.6,444590.7377903872,4428280.098709048,0.896,0,0,42.0,39.66,14.0,2.0
2169.0,182387.32,116.35085358,40.00289309,88.42,444591.18680894474,4428280.100988538,0.898,0,0,42.0,39.66,15.0,2.0
2169.0,182387.83,116.35085905,40.00289322,88.25,444591.6538171542,4428280.11201682,0.892,0,0,42.0,39.66,15.0,2.0
2169.0,182388.34,116.35086441,40.00289334,88.05,444592.11142800207,4428280.122003604,0.912,0,0,42.0,39.65,16.0,2.0
2169.0,182388.84,116.35086966,40.00289347,87.85,444592.5596576539,4428280.133168713,0.912,0,0,42.0,39.65,15.0,2.0
2169.0,182389.35,116.35087501,40.00289359,87.63,444593.01641492813,4428280.143161767,0.891,0,0,42.0,39.65,16.0,2.0
2169.0,182389.86,116.35088026,40.00289372,87.47,444593.4646445764,4428280.154326931,0.908,0,0,42.0,39.64,16.0,2.0
2169.0,182390.37,116.35088549,40.00289384,87.27,444593.9111589991,4428280.164394636,0.88,0,0,42.0,39.64,16.0,2.0
2169.0,182390.88,116.35089074,40.002894,87.06,444594.35941289645,4428280.178889597,0.886,0,0,42.0,39.63,13.0,2.0
2169.0,182391.38,116.35089602,40.00289419,86.7,444594.8102517501,4428280.196695681,0.937,0,0,42.0,39.64,15.0,2.0
2169.0,182391.89,116.35090139,40.00289442,86.48,444595.2688050742,4428280.218885505,0.888,0,0,42.0,39.64,15.0,2.0
2169.0,182392.4,116.35090676,40.00289474,86.39,444595.72743114247,4428280.251064594,0.894,0,0,42.0,39.64,15.0,2.0
2169.0,182392.91,116.35091201,40.00289505,86.23,444596.1758062751,4428280.28220839,0.901,0,0,42.0,39.63,15.0,2.0
2169.0,182393.42,116.35091731,40.00289533,85.99,444596.628425007,4428280.309991388,0.89,0,0,42.0,39.63,13.0,2.0
2169.0,182393.92,116.3509226,40.00289555,85.77,444597.0801416688,4428280.331121134,0.907,0,0,42.0,39.64,14.0,2.0
2169.0,182394.43,116.350928,40.00289579,85.58,444597.54126376705,4428280.354402361,0.898,0,0,42.0,39.64,16.0,2.0
2169.0,182394.94,116.35093335,40.00289601,85.35,444597.9981018456,4428280.375494867,0.897,0,0,42.0,39.64,16.0,2.0
2169.0,182395.44,116.35093859,40.00289626,85.16,444598.445574892,4428280.39998552,0.897,0,0,42.0,39.63,16.0,2.0
2169.0,182395.95,116.3509439,40.00289656,84.93,444598.89906334406,4428280.429982265,0.891,0,0,42.0,39.63,16.0,2.0
2169.0,182396.46,116.35094918,40.00289687,84.7,444599.34999916237,4428280.461107603,0.87,0,0,42.0,39.62,16.0,2.0
2169.0,182396.97,116.35095447,40.00289728,84.5,444599.8018693733,4428280.503325902,0.896,0,0,42.0,39.61,16.0,2.0
2169.0,182397.47,116.35095964,40.0028977,84.24,444600.24350481597,4428280.546728732,0.887,0,0,42.0,39.6,14.0,2.0
2169.0,182397.98,116.35096493,40.00289812,84.02,444600.6953830985,4428280.590057,0.878,0,0,42.0,39.59,16.0,2.0
2169.0,182398.49,116.35097022,40.00289856,83.83,444601.1472775403,4428280.635605125,0.891,0,0,42.0,39.59,16.0,2.0
2169.0,182399.0,116.3509755,40.00289895,83.63,444601.5982779963,4428280.6756099155,0.894,0,0,42.0,39.58,16.0,2.0
2169.0,182399.5,116.35098071,40.00289934,83.42,444602.04330345016,4428280.715658242,0.894,0,0,42.0,39.57,16.0,2.0
2169.0,182400.01,116.35098602,40.00289975,83.22,444602.4968807684,4428280.75786427,0.875,0,0,42.0,39.56,16.0,2.0
2169.0,182400.52,116.3509914,40.00290023,83.81,444602.95648965344,4428280.807796222,0.878,0,0,42.0,39.56,16.0,2.0
2169.0,182401.03,116.3509967,40.00290061,85.02,444603.4091891437,4428280.846678774,0.893,0,0,42.0,39.55,16.0,2.0
2169.0,182401.53,116.35100184,40.00290091,86.15,444603.8481668449,4428280.876781479,0.887,0,0,42.0,39.56,17.0,2.0
2169.0,182402.04,116.35100712,40.00290109,87.35,444604.29899754736,4428280.893478208,0.887,0,0,42.0,39.56,16.0,2.0
2169.0,182402.55,116.35101241,40.00290122,88.46,444604.7506414055,4428280.904619171,0.898,0,0,42.0,39.56,17.0,2.0
2169.0,182403.06,116.35101769,40.00290129,89.62,444605.2013832006,4428280.909106889,0.899,0,0,42.0,39.56,16.0,2.0
2169.0,182403.57,116.35102303,40.00290128,90.86,444605.6571817625,4428280.904678017,0.905,0,0,42.0,39.56,15.0,2.0
2169.0,182404.08,116.35102842,40.00290123,92.59,444606.117215852,4428280.895778435,0.897,0,0,42.0,39.56,15.0,2.0
2169.0,182404.59,116.35103376,40.00290106,95.27,444606.5728851075,4428280.873590976,0.895,0,0,42.0,39.56,15.0,2.0
2169.0,182405.09,116.35103898,40.00290088,97.82,444607.0183034385,4428280.850368207,0.926,0,0,42.0,39.56,15.0,2.0
2169.0,182405.6,116.35104405,40.00290039,99.54,444607.45066768426,4428280.792831319,0.869,0,0,42.0,39.56,15.0,2.0
2169.0,182406.11,116.35104925,40.00289984,98.48,444607.8940798667,4428280.728554168,0.857,0,0,42.0,39.57,15.0,2.0
2169.0,182406.62,116.35105452,40.0028993,97.69,444608.34347513015,4428280.665343454,0.911,0,0,42.0,39.57,16.0,2.0
2169.0,182407.12,116.35105973,40.00289883,96.67,444608.78780554543,4428280.609939463,0.91,0,0,42.0,39.58,16.0,2.0
2169.0,182407.63,116.35106492,40.00289845,93.91,444609.23050155817,4428280.564537165,0.884,0,0,42.0,39.58,14.0,2.0
2169.0,182408.14,116.35107014,40.00289831,91.05,444609.67595223757,4428280.545754216,0.878,0,0,42.0,39.58,14.0,2.0
2169.0,182408.65,116.35107551,40.00289823,89.2,444610.1342549634,4428280.53353756,0.901,0,0,42.0,39.57,16.0,2.0
2169.0,182409.15,116.35108084,40.00289827,88.27,444610.5892403809,4428280.534664776,0.909,0,0,42.0,39.58,16.0,2.0
2169.0,182409.66,116.35108628,40.00289832,87.35,444611.05362315616,4428280.536833574,0.92,0,0,42.0,39.57,13.0,2.0
2169.0,182410.17,116.35109162,40.00289839,88.51,444611.5094863853,4428280.541284373,0.882,0,0,42.0,39.57,13.0,2.0
2169.0,182410.67,116.35109672,40.00289834,89.54,444611.94476695004,4428280.53256537,0.881,0,0,42.0,39.57,16.0,2.0
2169.0,182411.18,116.35110212,40.00289838,88.93,444612.40572735807,4428280.533649191,0.904,0,0,42.0,39.57,14.0,2.0
2169.0,182411.69,116.35110756,40.00289836,88.32,444612.87005356554,4428280.528048692,0.901,0,0,42.0,39.56,15.0,2.0
2169.0,182412.2,116.35111292,40.00289839,87.73,444613.32759161183,4428280.528047513,0.901,0,0,42.0,39.55,15.0,2.0
2169.0,182412.7,116.35111804,40.00289852,87.16,444613.76472477114,4428280.539294658,0.899,0,0,42.0,39.54,15.0,2.0
2169.0,182413.21,116.35112328,40.0028987,87.75,444614.21214117686,4428280.556016833,0.885,0,0,42.0,39.54,14.0,2.0
2169.0,182413.72,116.35112853,40.00289877,88.43,444614.66032226465,4428280.560523752,0.891,0,0,42.0,39.54,14.0,2.0
2169.0,182414.22,116.35113373,40.00289881,89.08,444615.1042112598,4428280.561732022,0.895,0,0,42.0,39.53,13.0,2.0
2169.0,182414.73,116.35113906,40.00289888,89.75,444615.5592209107,4428280.566189281,0.895,0,0,42.0,39.53,15.0,2.0
2169.0,182415.24,116.35114439,40.00289886,89.79,444616.01415783796,4428280.56065733,0.906,0,0,42.0,39.52,14.0,2.0
2169.0,182415.75,116.35114982,40.00289887,89.39,444616.47765471105,4428280.558393011,0.925,0,0,42.0,39.51,14.0,2.0
2169.0,182416.26,116.35115526,40.00289898,89.0,444616.9420859556,4428280.567221658,0.909,0,0,42.0,39.51,15.0,2.0
2169.0,182416.76,116.35116049,40.00289914,88.08,444617.3886326191,4428280.581730404,0.92,0,0,42.0,39.5,14.0,2.0
2169.0,182417.27,116.35116575,40.00289933,88.24,444617.8377642329,4428280.599550278,0.899,0,0,42.0,39.5,16.0,2.0
2169.0,182417.78,116.35117105,40.00289947,88.41,444618.2902697267,4428280.61179575,0.9,0,0,42.0,39.5,15.0,2.0
2169.0,182418.29,116.35117634,40.00289963,88.62,444618.7419378061,4428280.626267291,0.895,0,0,42.0,39.5,15.0,2.0
2169.0,182418.79,116.35118162,40.00289978,88.83,444619.1927442334,4428280.639635158,0.899,0,0,42.0,39.5,13.0,2.0
2169.0,182419.3,116.35118698,40.00289998,88.99,444619.6504196202,4428280.658502917,0.909,0,0,42.0,39.5,17.0,2.0
2169.0,182419.81,116.35119242,40.00290021,89.17,444620.11494781025,4428280.680650742,0.909,0,0,42.0,39.49,15.0,2.0
2169.0,182420.32,116.35119776,40.00290048,89.3,444620.5709726108,4428280.707300391,0.907,0,0,42.0,39.49,15.0,2.0
2169.0,182420.82,116.35120299,40.00290063,89.45,444621.0175111758,4428280.720699434,0.922,0,0,42.0,39.49,12.0,2.0
